# freq eta
 (6.239999999999999858e+01+0.000000000000000000e+00j)  (1.906204992520236630e+01-1.818795628727247982e+00j)  (1.921007723455530325e+01-1.837494505570077541e+00j)  (1.930718238602653614e+01-1.932413522266773320e+00j)  (1.908924034077934451e+01-2.185513446232639989e+00j)
 (6.289999999999999858e+01+0.000000000000000000e+00j)  (1.913827667816269340e+01-1.826076167580722442e+00j)  (1.928587520282278689e+01-1.843294455526227393e+00j)  (1.938811988297322841e+01-1.938270583626299226e+00j)  (1.917072345059794358e+01-2.188720137932612442e+00j)
 (6.329999999999999716e+01+0.000000000000000000e+00j)  (1.919902910826088061e+01-1.831860809068770468e+00j)  (1.934645094913694408e+01-1.847883232011964250e+00j)  (1.945249640405403113e+01-1.942904343194779671e+00j)  (1.923606150427365336e+01-2.191346130780216672e+00j)
 (6.379999999999999716e+01+0.000000000000000000e+00j)  (1.927471275589155653e+01-1.839088107188144638e+00j)  (1.942213570116266652e+01-1.853613331099083883e+00j)  (1.953248040235787286e+01-1.948656630739771911e+00j)  (1.931783482197431923e+01-2.194744957846118893e+00j)
 (6.420000000000000284e+01+0.000000000000000000e+00j)  (1.933503979844110177e+01-1.844838771043897374e+00j)  (1.948262550608453125e+01-1.858147487456745850e+00j)  (1.959611287075851394e+01-1.953243285723900602e+00j)  (1.938334673990733847e+01-2.197536569624555902e+00j)
 (6.470000000000000284e+01+0.000000000000000000e+00j)  (1.941017748869729331e+01-1.852018134177281450e+00j)  (1.955811121233971761e+01-1.863791806731600165e+00j)  (1.967516399663033511e+01-1.958948460887871112e+00j)  (1.946526360502608100e+01-2.201143954894846377e+00j)
 (6.520000000000000284e+01+0.000000000000000000e+00j)  (1.948503575762033790e+01-1.859162505705062696e+00j)  (1.963351808383379904e+01-1.869404699657971403e+00j)  (1.975370237875713642e+01-1.964610564192051267e+00j)  (1.954722443703409596e+01-2.204892124260308783e+00j)
 (6.559999999999999432e+01+0.000000000000000000e+00j)  (1.954471538787239027e+01-1.864861439645572716e+00j)  (1.969374789791241298e+01-1.873862964102451567e+00j)  (1.981617488379456660e+01-1.969125461808429289e+00j)  (1.961279203593757359e+01-2.207972933032471996e+00j)
 (6.609999999999999432e+01+0.000000000000000000e+00j)  (1.961905902014346026e+01-1.871939410958708860e+00j)  (1.976891272247216946e+01-1.879423355685484465e+00j)  (1.989379189673378079e+01-1.974749215814760817e+00j)  (1.969470628183010419e+01-2.211947395462117605e+00j)
 (6.659999999999999432e+01+0.000000000000000000e+00j)  (1.969311600815379393e+01-1.879009018028363176e+00j)  (1.984392904677796921e+01-1.884931456757330093e+00j)  (1.997091667088448474e+01-1.980377862608828643e+00j)  (1.977655458815825540e+01-2.216081288359524670e+00j)
 (6.709999999999999432e+01+0.000000000000000000e+00j)  (1.976690067883487600e+01-1.886045222669718857e+00j)  (1.991878830733471872e+01-1.890436970160312757e+00j)  (2.004753588920615925e+01-1.985970268207648770e+00j)  (1.985831002496962228e+01-2.220333891458993847e+00j)
 (6.759999999999999432e+01+0.000000000000000000e+00j)  (1.984041857754010962e+01-1.893067134986752720e+00j)  (1.999349554523914918e+01-1.895899090890994731e+00j)  (2.012368239883793564e+01-1.991573891564420773e+00j)  (1.993994355340896618e+01-2.224738327240546099e+00j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)  (1.989902477580470830e+01-1.898651128341044547e+00j)  (2.005314524489851635e+01-1.900256535917270284e+00j)  (2.018423827242566659e+01-1.996040161481105413e+00j)  (2.000515042987827741e+01-2.228343896779588995e+00j)
 (6.850000000000000000e+01+0.000000000000000000e+00j)  (1.997204924353729893e+01-1.905625197845027596e+00j)  (2.012754092373866399e+01-1.905672502742108643e+00j)  (2.025952453035455036e+01-2.001620604232041245e+00j)  (2.008650190113531764e+01-2.232995317288538395e+00j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)  (2.004481386919482233e+01-1.912574208399202114e+00j)  (2.020178128804225892e+01-1.911062323664925344e+00j)  (2.033432991272782075e+01-2.007215299118271012e+00j)  (2.016768156244255650e+01-2.237774021400533719e+00j)
 (6.950000000000000000e+01+0.000000000000000000e+00j)  (2.011730308428911229e+01-1.919477583607823501e+00j)  (2.027582675598283046e+01-1.916435509069245757e+00j)  (2.040867592109892570e+01-2.012795503307546419e+00j)  (2.024865652254385751e+01-2.242672430975507059e+00j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)  (2.018953925590547271e+01-1.926382366034265825e+00j)  (2.034968960165391039e+01-1.921774731217116727e+00j)  (2.048256182026291938e+01-2.018404062393132747e+00j)  (2.032941242004734050e+01-2.247713911631236794e+00j)
 (7.050000000000000000e+01+0.000000000000000000e+00j)  (2.026152738447861168e+01-1.933243648735725628e+00j)  (2.042337048433443059e+01-1.927086759208900713e+00j)  (2.055600843523868093e+01-2.023994512526035461e+00j)  (2.040995002103047185e+01-2.252875493544939545e+00j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)  (2.033324141998846102e+01-1.940084947649393543e+00j)  (2.049686450852594533e+01-1.932384848038437575e+00j)  (2.062901666458226657e+01-2.029604641351488326e+00j)  (2.049024201709133663e+01-2.258151407105499331e+00j)
 (7.159999999999999432e+01+0.000000000000000000e+00j)  (2.041897424154997864e+01-1.948265091392612058e+00j)  (2.058482337491942715e+01-1.938712015448435633e+00j)  (2.071605080699337975e+01-2.036327961236240824e+00j)  (2.058625322702452820e+01-2.264665336776773064e+00j)
 (7.209999999999999432e+01+0.000000000000000000e+00j)  (2.049014761185217992e+01-1.955058010269247415e+00j)  (2.065790626019259690e+01-1.943952913973854058e+00j)  (2.078810880469850630e+01-2.041944766195300964e+00j)  (2.066598655010436048e+01-2.270214926085425411e+00j)
