# freq eta
 (8.509999999999999432e+01+0.000000000000000000e+00j)  (2.258923814129973806e+01-5.872778335227478719e-01j)  (2.274533910832547789e+01-5.668679133068419418e-01j)
 (8.570000000000000284e+01+0.000000000000000000e+00j)  (2.266512212586315300e+01-5.901191379054289143e-01j)  (2.282537395920286372e+01-5.688606938524105594e-01j)
 (8.629999999999999716e+01+0.000000000000000000e+00j)  (2.274053906775616340e+01-5.929699693227001855e-01j)  (2.290514613294808299e+01-5.708475906217219675e-01j)
 (8.690000000000000568e+01+0.000000000000000000e+00j)  (2.281548488148465736e+01-5.958324794300157157e-01j)  (2.298462659617231907e+01-5.728314668368763574e-01j)
 (8.750000000000000000e+01+0.000000000000000000e+00j)  (2.288995681835491780e+01-5.987076522164745951e-01j)  (2.306384176215209791e+01-5.748072692554722085e-01j)
 (8.820000000000000284e+01+0.000000000000000000e+00j)  (2.297625283237109173e+01-6.020811051151586657e-01j)  (2.315591267457951830e+01-5.770982279132792492e-01j)
 (8.879999999999999716e+01+0.000000000000000000e+00j)  (2.304969774553619644e+01-6.049876966226679365e-01j)  (2.323454081633126833e+01-5.790604016919105312e-01j)
 (8.940000000000000568e+01+0.000000000000000000e+00j)  (2.312265446446949468e+01-6.079043075024638254e-01j)  (2.331290442140310404e+01-5.810127846811614649e-01j)
 (9.009999999999999432e+01+0.000000000000000000e+00j)  (2.320716303476519471e+01-6.113288909553437067e-01j)  (2.340399881571306295e+01-5.832831321062830199e-01j)
 (9.070000000000000284e+01+0.000000000000000000e+00j)  (2.327907122224731040e+01-6.142795130535494419e-01j)  (2.348179363009800369e+01-5.852214369529429305e-01j)
 (9.140000000000000568e+01+0.000000000000000000e+00j)  (2.336234722608868708e+01-6.177371434018843477e-01j)  (2.357223396996400311e+01-5.874757304006814618e-01j)
 (9.209999999999999432e+01+0.000000000000000000e+00j)  (2.344496103053802472e+01-6.212132698105513606e-01j)  (2.366232682153585998e+01-5.897219703839398086e-01j)
 (9.270000000000000284e+01+0.000000000000000000e+00j)  (2.351524157268045201e+01-6.242091455317838600e-01j)  (2.373927797744252999e+01-5.916382331419806073e-01j)
 (9.340000000000000568e+01+0.000000000000000000e+00j)  (2.359662007939246564e+01-6.277195676487363762e-01j)  (2.382873863436173067e+01-5.938677555787295059e-01j)
 (9.409999999999999432e+01+0.000000000000000000e+00j)  (2.367733764039953570e+01-6.312504974867625407e-01j)  (2.391786539505853426e+01-5.960859223956874731e-01j)
 (9.470000000000000284e+01+0.000000000000000000e+00j)  (2.374600819808917862e+01-6.342868313284047987e-01j)  (2.399399608316267773e+01-5.979825534231667516e-01j)
 (9.540000000000000568e+01+0.000000000000000000e+00j)  (2.382552740584620210e+01-6.378404329855995591e-01j)  (2.408251721143870583e+01-6.001899592112903692e-01j)
 (9.609999999999999432e+01+0.000000000000000000e+00j)  (2.390440500643668287e+01-6.414022500218790057e-01j)  (2.417070383165410163e+01-6.023871653814822924e-01j)
 (9.679999999999999716e+01+0.000000000000000000e+00j)  (2.398265988500529033e+01-6.449735230613868886e-01j)  (2.425857805329259875e+01-6.045817180322350382e-01j)
 (9.750000000000000000e+01+0.000000000000000000e+00j)  (2.406030420246088042e+01-6.485491534015894732e-01j)  (2.434612661805880407e+01-6.067643369153952193e-01j)
 (9.820000000000000284e+01+0.000000000000000000e+00j)  (2.413736192786306489e+01-6.521249052739841456e-01j)  (2.443337373411561231e+01-6.089384726280666627e-01j)
