#
#--------------------------------------------------------------------------------
### 
## 
## Courbe 0
## resp_2
## Courbe 1
## resp_3
## Courbe 2
## resp_4
## Courbe 3
## resp_5
## Courbe 4
## resp_6
## Courbe 5
## resp_7
## Courbe 6
## resp_8
## Courbe 7
## resp_9
## Courbe 8
## resp_10
## Courbe 9
## resp_11
## Courbe 10
## resp_12
## Courbe 11
## resp_13
## Courbe 12
## resp_14
FREQ          DZ_0_R        DZ_0_I        DZ_1_R        DZ_1_I        DZ_2_R        DZ_2_I        DZ_3_R        DZ_3_I        DZ_4_R        DZ_4_I        DZ_5_R        DZ_5_I        DZ_6_R        DZ_6_I        DZ_7_R        DZ_7_I        DZ_8_R        DZ_8_I        DZ_9_R        DZ_9_I        DZ_10_R       DZ_10_I       DZ_11_R       DZ_11_I       DZ_12_R       DZ_12_I     
 4.42000E+01   5.36419E-03  -3.01100E-03   4.14536E-03  -4.53834E-03   2.77130E-03  -5.84242E-03   1.36079E-03  -6.83062E-03   2.63557E-05  -7.43731E-03  -1.13315E-03  -7.62342E-03  -2.03857E-03  -7.37489E-03  -2.63481E-03  -6.70023E-03  -2.89321E-03  -5.62719E-03  -2.81173E-03  -4.19898E-03  -2.41294E-03  -2.46995E-03  -1.73991E-03  -5.00980E-04  -8.50275E-04   1.64523E-03
 4.45000E+01   5.38627E-03  -2.96648E-03   4.14678E-03  -4.49368E-03   2.75050E-03  -5.79758E-03   1.31834E-03  -6.78570E-03  -3.51018E-05  -7.39273E-03  -1.20908E-03  -7.58002E-03  -2.12292E-03  -7.33394E-03  -2.72045E-03  -6.66336E-03  -2.97250E-03  -5.59635E-03  -2.87703E-03  -4.17623E-03  -2.45717E-03  -2.45732E-03  -1.75695E-03  -5.00306E-04  -8.35318E-04   1.63243E-03
 4.48000E+01   5.41048E-03  -2.92342E-03   4.15028E-03  -4.45037E-03   2.73162E-03  -5.75388E-03   1.27757E-03  -6.74166E-03  -9.51820E-05  -7.34874E-03  -1.28397E-03  -7.53690E-03  -2.20656E-03  -7.29298E-03  -2.80571E-03  -6.62625E-03  -3.05170E-03  -5.56508E-03  -2.94252E-03  -4.15296E-03  -2.50180E-03  -2.44416E-03  -1.77459E-03  -4.99179E-04  -8.21112E-04   1.61995E-03
 4.52000E+01   5.44598E-03  -2.86833E-03   4.15806E-03  -4.39476E-03   2.70931E-03  -5.69744E-03   1.22568E-03  -6.68434E-03  -1.73263E-04  -7.29099E-03  -1.38229E-03  -7.47981E-03  -2.31707E-03  -7.23830E-03  -2.91888E-03  -6.57633E-03  -3.15725E-03  -5.52270E-03  -3.03016E-03  -4.12109E-03  -2.56197E-03  -2.42577E-03  -1.79903E-03  -4.96946E-04  -8.03287E-04   1.60382E-03
 4.55000E+01   5.47494E-03  -2.82879E-03   4.16614E-03  -4.35469E-03   2.69463E-03  -5.65649E-03   1.18855E-03  -6.64239E-03  -2.30384E-04  -7.24835E-03  -1.45497E-03  -7.43728E-03  -2.39926E-03  -7.19723E-03  -3.00342E-03  -6.53853E-03  -3.23639E-03  -5.49034E-03  -3.09615E-03  -4.09652E-03  -2.60758E-03  -2.41130E-03  -1.81802E-03  -4.94700E-04  -7.90719E-04   1.59211E-03
 4.58000E+01   5.50584E-03  -2.79082E-03   4.17609E-03  -4.31605E-03   2.68165E-03  -5.61673E-03   1.15287E-03  -6.60134E-03  -2.86340E-04  -7.20627E-03  -1.52679E-03  -7.39497E-03  -2.48092E-03  -7.15606E-03  -3.08772E-03  -6.50038E-03  -3.31556E-03  -5.45745E-03  -3.16239E-03  -4.07133E-03  -2.65362E-03  -2.39623E-03  -1.83756E-03  -4.91946E-04  -7.78807E-04   1.58073E-03
 4.61000E+01   5.53863E-03  -2.75444E-03   4.18784E-03  -4.27886E-03   2.67030E-03  -5.57819E-03   1.11858E-03  -6.56120E-03  -3.41187E-04  -7.16474E-03  -1.59782E-03  -7.35286E-03  -2.56207E-03  -7.11477E-03  -3.17181E-03  -6.46184E-03  -3.39477E-03  -5.42399E-03  -3.22888E-03  -4.04549E-03  -2.70007E-03  -2.38053E-03  -1.85765E-03  -4.88668E-04  -7.67524E-04   1.56970E-03
 4.65000E+01   5.58519E-03  -2.70846E-03   4.20621E-03  -4.23156E-03   2.65761E-03  -5.52871E-03   1.07494E-03  -6.50908E-03  -4.12684E-04  -7.11021E-03  -1.69135E-03  -7.29699E-03  -2.66959E-03  -7.05947E-03  -3.28367E-03  -6.40980E-03  -3.50049E-03  -5.37845E-03  -3.31795E-03  -4.00998E-03  -2.76266E-03  -2.35856E-03  -1.88526E-03  -4.83451E-04  -7.53418E-04   1.55552E-03
 4.68000E+01   5.62217E-03  -2.67590E-03   4.22195E-03  -4.19783E-03   2.64985E-03  -5.49304E-03   1.04369E-03  -6.47105E-03  -4.65149E-04  -7.06994E-03  -1.76068E-03  -7.25527E-03  -2.74975E-03  -7.01778E-03  -3.36740E-03  -6.37023E-03  -3.57990E-03  -5.34354E-03  -3.38508E-03  -3.98250E-03  -2.81010E-03  -2.34128E-03  -1.90657E-03  -4.78881E-04  -7.43510E-04   1.54530E-03
 4.71000E+01   5.66086E-03  -2.64504E-03   4.23931E-03  -4.16563E-03   2.64354E-03  -5.45863E-03   1.01365E-03  -6.43392E-03  -5.16671E-04  -7.03018E-03  -1.82937E-03  -7.21368E-03  -2.82954E-03  -6.97587E-03  -3.45102E-03  -6.33017E-03  -3.65941E-03  -5.30795E-03  -3.45250E-03  -3.95426E-03  -2.85795E-03  -2.32327E-03  -1.92837E-03  -4.73728E-04  -7.34153E-04   1.53543E-03
 4.75000E+01   5.71503E-03  -2.60657E-03   4.26489E-03  -4.12510E-03   2.63728E-03  -5.41471E-03   9.75408E-04  -6.38582E-03  -5.83985E-04  -6.97795E-03  -1.92000E-03  -7.15838E-03  -2.93541E-03  -6.91959E-03  -3.56237E-03  -6.27589E-03  -3.76561E-03  -5.25935E-03  -3.54284E-03  -3.91535E-03  -2.92238E-03  -2.29808E-03  -1.95821E-03  -4.65922E-04  -7.22497E-04   1.52282E-03
 4.78000E+01   5.75752E-03  -2.57977E-03   4.28583E-03  -4.09653E-03   2.63415E-03  -5.38326E-03   9.48014E-04  -6.35079E-03  -6.33486E-04  -6.93935E-03  -1.98731E-03  -7.11699E-03  -3.01445E-03  -6.87703E-03  -3.64582E-03  -6.23449E-03  -3.84543E-03  -5.22199E-03  -3.61094E-03  -3.88519E-03  -2.97118E-03  -2.27826E-03  -1.98113E-03  -4.59341E-04  -7.14341E-04   1.51378E-03
 4.82000E+01   5.81657E-03  -2.54682E-03   4.31600E-03  -4.06094E-03   2.63196E-03  -5.34333E-03   9.13124E-04  -6.30550E-03  -6.98251E-04  -6.88861E-03  -2.07623E-03  -7.06187E-03  -3.11943E-03  -6.81976E-03  -3.75701E-03  -6.17831E-03  -3.95208E-03  -5.17089E-03  -3.70219E-03  -3.84358E-03  -3.03686E-03  -2.25056E-03  -2.01241E-03  -4.49564E-04  -7.04213E-04   1.50230E-03
 4.85000E+01   5.86260E-03  -2.52424E-03   4.34025E-03  -4.03613E-03   2.63174E-03  -5.31491E-03   8.88126E-04  -6.27258E-03  -7.45946E-04  -6.85109E-03  -2.14235E-03  -7.02055E-03  -3.19786E-03  -6.77636E-03  -3.84037E-03  -6.13538E-03  -4.03225E-03  -5.13155E-03  -3.77098E-03  -3.81129E-03  -3.08657E-03  -2.22877E-03  -2.03638E-03  -4.41457E-04  -6.97150E-04   1.49411E-03
 4.89000E+01   5.92619E-03  -2.49704E-03   4.37466E-03  -4.00563E-03   2.63326E-03  -5.27906E-03   8.56277E-04  -6.23008E-03  -8.08435E-04  -6.80173E-03  -2.22978E-03  -6.96543E-03  -3.30210E-03  -6.71785E-03  -3.95149E-03  -6.07699E-03  -4.13939E-03  -5.07765E-03  -3.86313E-03  -3.76670E-03  -3.15343E-03  -2.19833E-03  -2.06899E-03  -4.29577E-04  -6.88410E-04   1.48377E-03
 4.92000E+01   5.97549E-03  -2.47886E-03   4.40195E-03  -3.98471E-03   2.63570E-03  -5.25372E-03   8.33450E-04  -6.19925E-03  -8.54515E-04  -6.76521E-03  -2.29485E-03  -6.92403E-03  -3.38004E-03  -6.67342E-03  -4.03483E-03  -6.03228E-03  -4.21993E-03  -5.03609E-03  -3.93258E-03  -3.73206E-03  -3.20400E-03  -2.17440E-03  -2.09392E-03  -4.19842E-04  -6.82339E-04   1.47645E-03
 4.96000E+01   6.04326E-03  -2.45763E-03   4.44024E-03  -3.95947E-03   2.64062E-03  -5.22202E-03   8.04354E-04  -6.15953E-03  -9.14965E-04  -6.71714E-03  -2.38098E-03  -6.86871E-03  -3.48366E-03  -6.61340E-03  -4.14595E-03  -5.97138E-03  -4.32756E-03  -4.97908E-03  -4.02560E-03  -3.68421E-03  -3.27196E-03  -2.14099E-03  -2.12776E-03  -4.05724E-04  -6.74857E-04   1.46726E-03
 4.99000E+01   6.09556E-03  -2.44402E-03   4.47031E-03  -3.94255E-03   2.64548E-03  -5.19983E-03   7.83490E-04  -6.13078E-03  -9.59596E-04  -6.68153E-03  -2.44513E-03  -6.82708E-03  -3.56117E-03  -6.56774E-03  -4.22929E-03  -5.92468E-03  -4.40845E-03  -4.93506E-03  -4.09566E-03  -3.64700E-03  -3.32332E-03  -2.11476E-03  -2.15356E-03  -3.94257E-04  -6.69682E-04   1.46082E-03
 5.03000E+01   6.16716E-03  -2.42900E-03   4.51214E-03  -3.92274E-03   2.65347E-03  -5.17238E-03   7.56879E-04  -6.09383E-03  -1.01821E-03  -6.63462E-03  -2.53009E-03  -6.77135E-03  -3.66424E-03  -6.50594E-03  -4.34041E-03  -5.86096E-03  -4.51653E-03  -4.87461E-03  -4.18945E-03  -3.59558E-03  -3.39227E-03  -2.07815E-03  -2.18850E-03  -3.77763E-04  -6.63334E-04   1.45281E-03
 5.07000E+01   6.24077E-03  -2.41764E-03   4.55583E-03  -3.90610E-03   2.66307E-03  -5.14739E-03   7.31575E-04  -6.05846E-03  -1.07587E-03  -6.58833E-03  -2.61443E-03  -6.71531E-03  -3.76703E-03  -6.44300E-03  -4.45152E-03  -5.79548E-03  -4.62482E-03  -4.81205E-03  -4.28363E-03  -3.54199E-03  -3.46173E-03  -2.03961E-03  -2.22401E-03  -3.59848E-04  -6.57583E-04   1.44548E-03
 5.10000E+01   6.29724E-03  -2.41156E-03   4.58975E-03  -3.89574E-03   2.67127E-03  -5.13027E-03   7.13407E-04  -6.03296E-03  -1.11851E-03  -6.55399E-03  -2.67730E-03  -6.67302E-03  -3.84392E-03  -6.39499E-03  -4.53483E-03  -5.74515E-03  -4.70616E-03  -4.76367E-03  -4.35450E-03  -3.50030E-03  -3.51413E-03  -2.00939E-03  -2.25100E-03  -3.45451E-04  -6.53637E-04   1.44044E-03
